// 测速合成终版 | 咪咕6s 其它4s | 来源 live.txt ∩ speedtest_report
央视咪咕,#genre#
CCTV-12社会与法,http://47.119.24.76:59093/673168185
CCTV-12社会与法,http://222.134.19.49:8090/673168185
CCTV-12社会与法,http://rihou.cc:555/tv/[mg]CCTV-12
CCTV-12社会与法,http://45.192.97.170:8880/play/13.m3u8
CCTV-12社会与法,http://45.192.97.170:8880/play/276.m3u8
CCTV-12社会与法,http://45.192.97.170:8880/play/316.m3u8
CCTV-13FYtv,http://iptv.4666888.xyz/iptv2A.php?id=11
CCTV-13新闻,https://live.chinacert.cftest5.cn/cnmg/live/608807423
CCTV-13新闻,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV-13新闻,http://204.12.221.218:8181/3m1080p/cctv13.m3u8
CCTV-13新闻,http://183.11.239.36:808/hls/31/index.m3u8
CCTV-13新闻,https://10.fast.hidns.vip/163189/cctv13/
CCTV-13新闻,http://chen.ccwu.cc:1234/608807423
CCTV-13新闻,http://2280.eu.org:1234/608807423
CCTV-13新闻,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
CCTV-13新闻,http://38.75.136.137:98/gslb/dsdqca/cctv13hd.m3u8?auth=test20251009
CCTV-13新闻,http://38.75.136.137:98/gslb/dsdqca/hubwshd.m3u8?auth=test20251009
CCTV-13新闻,http://38.75.136.137:98/gslb/dsdqca/ybwshd.m3u8?auth=test20251009
CCTV-13新闻,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-13新闻,http://107.150.60.122/live/cctv13hd.m3u8
CCTV-13新闻,http://192.151.150.154/live/cctv13hd.m3u8
CCTV-13新闻,http://198.204.228.26/live/cctv13hd.m3u8
CCTV-13新闻,http://bztv.tvbus.cc:8081/cdnlive/cctv13.m3u8
CCTV-13新闻,http://173.208.212.130:8181/1080p/cctv13.m3u8
CCTV-13新闻,http://112.30.73.119:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-13新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13新闻,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV-13新闻,http://118.122.144.115:8888/newlive/live/hls/14/live.m3u8
CCTV-13新闻,http://113.25.252.226:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV-13新闻,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV-13新闻,http://59.39.89.130:60901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8
CCTV-13新闻,https://play.kankanlive.com/live/1698423543275916.m3u8
CCTV-13新闻,http://fn.gcl.de5.net:5908/gsh950428/608807423
CCTV-13新闻,http://47.119.24.76:59093/608807423
CCTV-13新闻,http://222.134.19.49:8090/608807423
CCTV-13新闻,http://rihou.cc:555/tv/[mg]CCTV-13
CCTV-13新闻,http://45.192.97.170:8880/play/14.m3u8
CCTV-13新闻,http://45.192.97.170:8880/play/317.m3u8
CCTV-13新闻,http://45.192.97.170:8880/play/455.m3u8
CCTV-14少儿,https://live.chinacert.cftest5.cn/cnmg/live/624878440
CCTV-14少儿,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV-14少儿,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd
CCTV-14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
CCTV-14少儿,http://183.11.239.36:808/hls/32/index.m3u8
CCTV-14少儿,http://chen.ccwu.cc:1234/624878440
CCTV-14少儿,http://2280.eu.org:1234/624878440
CCTV-14少儿,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-14少儿,http://38.75.136.137:98/gslb/dsdqca/cctv14hd.m3u8?auth=test20251009
CCTV-14少儿,http://38.75.136.137:98/gslb/dsdqca/hunwshd.m3u8?auth=test20251009
CCTV-14少儿,http://38.75.136.137:98/gslb/dsdqca/chcdzdyhd.m3u8?auth=test20251009
CCTV-14少儿,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-14少儿,http://107.150.60.122/live/cctv14hd.m3u8
CCTV-14少儿,http://192.151.150.154/live/cctv14hd.m3u8
CCTV-14少儿,http://198.204.228.26/live/cctv14hd.m3u8
CCTV-14少儿,http://bztv.tvbus.cc:8081/cdnlive/cctv14.m3u8
CCTV-14少儿,http://173.208.212.130:8181/720p/cctv14.m3u8
CCTV-14少儿,http://173.208.212.130:8181/1080p/cctv14.m3u8
CCTV-14少儿,http://112.30.73.119:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV-14少儿,http://113.25.252.226:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8
CCTV-14少儿,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8
CCTV-14少儿,https://play.kankanlive.com/live/1698423575756915.m3u8
CCTV-14少儿,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
CCTV-14少儿,http://fn.gcl.de5.net:5908/gsh950428/624878440
CCTV-14少儿,http://47.119.24.76:59093/624878440
CCTV-14少儿,http://222.134.19.49:8090/624878440
CCTV-14少儿,http://rihou.cc:555/tv/[mg]CCTV-14
CCTV-14少儿,http://45.192.97.170:8880/play/15.m3u8
CCTV-14少儿,http://45.192.97.170:8880/play/277.m3u8
CCTV-14少儿,http://45.192.97.170:8880/play/318.m3u8
CCTV-15音乐,https://live.chinacert.cftest5.cn/cnmg/live/673168223
CCTV-15音乐,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV-15音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd
CCTV-15音乐,http://204.12.221.218:8181/3m1080p/cctv15.m3u8
CCTV-15音乐,http://183.11.239.36:808/hls/102/index.m3u8
CCTV-15音乐,http://chen.ccwu.cc:1234/673168223
CCTV-15音乐,http://2280.eu.org:1234/673168223
CCTV-15音乐,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
CCTV-15音乐,http://38.75.136.137:98/gslb/dsdqca/cctv15hd.m3u8?auth=test20251009
CCTV-15音乐,http://38.75.136.137:98/gslb/dsdqca/jxwshd.m3u8?auth=test20251009
CCTV-15音乐,http://38.75.136.137:98/gslb/dsdqca/chcymdyhd.m3u8?auth=test20251009
CCTV-15音乐,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-15音乐,http://107.150.60.122/live/cctv15hd.m3u8
CCTV-15音乐,http://192.151.150.154/live/cctv15hd.m3u8
CCTV-15音乐,http://198.204.228.26/live/cctv15hd.m3u8
CCTV-15音乐,http://bztv.tvbus.cc:8081/cdnlive/cctv15.m3u8
CCTV-15音乐,http://173.208.212.130:8181/720p/cctv15.m3u8
CCTV-15音乐,http://173.208.212.130:8181/1080p/cctv15.m3u8
CCTV-15音乐,http://112.30.73.119:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15音乐,http://219.147.245.238:25480/newlive/live/hls/16/live.m3u8
CCTV-15音乐,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8
CCTV-15音乐,https://play.kankanlive.com/live/1698423607826914.m3u8
CCTV-15音乐,http://gmxw.7766.org:808/hls/102/index.m3u8
CCTV-15音乐,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8
CCTV-15音乐,http://fn.gcl.de5.net:5908/gsh950428/673168223
CCTV-15音乐,http://47.119.24.76:59093/673168223
CCTV-15音乐,http://222.134.19.49:8090/673168223
CCTV-15音乐,http://rihou.cc:555/tv/[mg]CCTV-15
CCTV-15音乐,http://221.13.235.175:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://45.192.97.170:8880/play/16.m3u8
CCTV-15音乐,http://45.192.97.170:8880/play/319.m3u8
CCTV-16奥林匹克,http://207.56.13.146:81/cdnlive/cctv16.m3u8
CCTV-16奥林匹克,http://204.12.221.218:8181/3m1080p/cctv16.m3u8
CCTV-16奥林匹克,http://[2409:8087:74d9:21::6]:80/270000001128/9900000016/index.m3u8
CCTV-16奥林匹克,http://183.11.239.36:808/hls/169/index.m3u8
CCTV-16奥林匹克,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16奥林匹克,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
CCTV-16奥林匹克,http://38.75.136.137:98/gslb/dsdqca/cctv16hd.m3u8?auth=test20251009
CCTV-16奥林匹克,http://38.75.136.137:98/gslb/dsdqca/chcjtyyhd.m3u8?auth=test20251009
CCTV-16奥林匹克,http://192.151.150.154/live/cctv16hd.m3u8
CCTV-16奥林匹克,http://198.204.228.26/live/cctv16hd.m3u8
CCTV-16奥林匹克,http://bztv.tvbus.cc:8081/cdnlive/cctv16.m3u8
CCTV-16奥林匹克,http://173.208.212.130:8181/720p/cctv16.m3u8
CCTV-16奥林匹克,http://173.208.212.130:8181/1080p/cctv16.m3u8
CCTV-16奥林匹克,http://219.147.245.238:25480/newlive/live/hls/17/live.m3u8
CCTV-16奥林匹克,http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV-16奥林匹克,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV-16奥林匹克,http://rihou.cc:555/tv/[mg]CCTV-16
CCTV-16奥林匹克,http://107.150.60.122/live/cctv16hd.m3u8
CCTV-17农业农村,https://live.chinacert.cftest5.cn/cnmg/live/673168256
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-17农业农村,http://74.91.26.218:82/live/cctv17hd.m3u8
CCTV-17农业农村,http://204.12.221.218:8181/3m1080p/cctv17.m3u8
CCTV-17农业农村,http://183.11.239.36:808/hls/35/index.m3u8
CCTV-17农业农村,http://chen.ccwu.cc:1234/673168256
CCTV-17农业农村,http://2280.eu.org:1234/673168256
CCTV-17农业农村,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-17农业农村,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CCTV-17农业农村,http://38.75.136.137:98/gslb/dsdqca/cctv17hd.m3u8?auth=test20251009
CCTV-17农业农村,http://38.75.136.137:98/gslb/dsdqca/fhzwhd.m3u8?auth=test20251009
CCTV-17农业农村,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV-17农业农村,http://107.150.60.122/live/cctv17hd.m3u8
CCTV-17农业农村,http://192.151.150.154/live/cctv17hd.m3u8
CCTV-17农业农村,http://198.204.228.26/live/cctv17hd.m3u8
CCTV-17农业农村,http://bztv.tvbus.cc:8081/cdnlive/cctv17.m3u8
CCTV-17农业农村,http://173.208.212.130:8181/720p/cctv17.m3u8
CCTV-17农业农村,http://173.208.212.130:8181/1080p/cctv17.m3u8
CCTV-17农业农村,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd
CCTV-17农业农村,http://112.27.5.218:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17农业农村,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8
CCTV-17农业农村,https://play.kankanlive.com/live/1698423272597921.m3u8
CCTV-17农业农村,http://fn.gcl.de5.net:5908/gsh950428/673168256
CCTV-17农业农村,http://47.119.24.76:59093/673168256
CCTV-17农业农村,http://222.134.19.49:8090/673168256
CCTV-17农业农村,http://rihou.cc:555/tv/[mg]CCTV-17
CCTV-17农业农村,http://45.192.97.170:8880/play/17.m3u8
CCTV-17农业农村,http://45.192.97.170:8880/play/321.m3u8
CGTN,https://live.chinacert.cftest5.cn/cnmg/live/609017205
CGTN,http://183.11.239.36:808/hls/34/index.m3u8
CGTN,https://english-livebkali.cgtn.com/live/encgtn_1.m3u8
CGTN,https://live-stream.cgtn.com/event-live/CGTN_1_1PVvR6ZBAZ2/index.m3u8
CGTN,http://chen.ccwu.cc:1234/609017205
CGTN,http://2280.eu.org:1234/609017205
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,https://play.kankanlive.com/live/1698423645566913.m3u8
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN,http://fn.gcl.de5.net:5908/gsh950428/609017205
CGTN,http://47.119.24.76:59093/609017205
CGTN,http://222.134.19.49:8090/609017205
CGTN纪录,https://live.chinacert.cftest5.cn/cnmg/live/609006487
CGTN纪录,http://183.11.239.36:808/hls/77/index.m3u8
CGTN纪录,http://chen.ccwu.cc:1234/609006487
CGTN纪录,http://2280.eu.org:1234/609006487
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
CGTN纪录,http://fn.gcl.de5.net:5908/gsh950428/609006487
CGTN纪录,http://47.119.24.76:59093/609006487
CGTN纪录,http://222.134.19.49:8090/609006487
CGTN纪录,http://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CGTN西班牙语,https://live.chinacert.cftest5.cn/cnmg/live/609006450
CGTN西班牙语,http://183.11.239.36:808/hls/81/index.m3u8
CGTN西班牙语,http://chen.ccwu.cc:1234/609006450
CGTN西班牙语,http://2280.eu.org:1234/609006450
CGTN西班牙语,https://0472.org/hls/cgtnx.m3u8
CGTN西班牙语,http://fn.gcl.de5.net:5908/gsh950428/609006450
CGTN西班牙语,http://47.119.24.76:59093/609006450
CGTN西班牙语,http://222.134.19.49:8090/609006450
CGTN阿拉伯语,https://live.chinacert.cftest5.cn/cnmg/live/609154345
CGTN阿拉伯语,http://183.11.239.36:808/hls/84/index.m3u8
CGTN阿拉伯语,http://chen.ccwu.cc:1234/609154345
CGTN阿拉伯语,http://2280.eu.org:1234/609154345
CGTN阿拉伯语,https://0472.org/hls/cgtna.m3u8
CGTN阿拉伯语,http://fn.gcl.de5.net:5908/gsh950428/609154345
CGTN阿拉伯语,http://47.119.24.76:59093/609154345
CGTN阿拉伯语,http://222.134.19.49:8090/609154345
CGTN阿拉伯语,https://news.cgtn.com/resource/live/arabic/cgtn-a.m3u8
CGTN法语,https://live.chinacert.cftest5.cn/cnmg/live/609006476
CGTN法语,http://183.11.239.36:808/hls/82/index.m3u8
CGTN法语,http://chen.ccwu.cc:1234/609006476
CGTN法语,http://2280.eu.org:1234/609006476
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN法语,http://fn.gcl.de5.net:5908/gsh950428/609006476
CGTN法语,http://47.119.24.76:59093/609006476
CGTN法语,http://222.134.19.49:8090/609006476
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
CGTN俄语,https://live.chinacert.cftest5.cn/cnmg/live/609006446
CGTN俄语,http://183.11.239.36:808/hls/85/index.m3u8
CGTN俄语,http://chen.ccwu.cc:1234/609006446
CGTN俄语,http://2280.eu.org:1234/609006446
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN俄语,http://fn.gcl.de5.net:5908/gsh950428/609006446
CGTN俄语,http://47.119.24.76:59093/609006446
CGTN俄语,http://222.134.19.49:8090/609006446
CETV-1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cetv1hd
CETV-1,http://38.75.136.137:98/gslb/dsdqpub/cetv1hd.m3u8?auth=testpub
CETV-1,http://120.76.248.139/live/bfgd/4200000135.m3u8
CETV-3,http://107.150.60.122/live/cetv3.m3u8
CETV-3,http://198.204.228.26/live/cetv3.m3u8
CCTV,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
CCTV世界地理,http://107.150.60.122/live/sjdl.m3u8
CCTV世界地理,http://192.151.150.154/live/sjdl.m3u8
CCTV世界地理,http://198.204.228.26/live/sjdl.m3u8
CCTV世界地理,http://bztv.tvbus.cc:8081/cdnlive/sjdl.m3u8
CCTV世界地理,http://173.208.212.130:8181/720p/sjdl.m3u8
CCTV世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
CCTV世界地理,http://45.192.97.170:8880/play/350.m3u8
CCTV兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
CCTV兵器科技,http://107.150.60.122/live/gfjs.m3u8
CCTV兵器科技,http://192.151.150.154/live/gfjs.m3u8
CCTV兵器科技,http://198.204.228.26/live/gfjs.m3u8
CCTV兵器科技,http://bztv.tvbus.cc:8081/cdnlive/gfjs.m3u8
CCTV兵器科技,http://173.208.212.130:8181/720p/gfjs.m3u8
CCTV兵器科技,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gfjs
CCTV卫生健康,http://107.150.60.122/live/wsjk.m3u8
CCTV卫生健康,http://192.151.150.154/live/wsjk.m3u8
CCTV卫生健康,http://198.204.228.26/live/wsjk.m3u8
CCTV卫生健康,http://bztv.tvbus.cc:8081/cdnlive/wsjk.m3u8
CCTV卫生健康,http://173.208.212.130:8181/720p/wsjk.m3u8
CCTV卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
CCTV卫生健康,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wsjk
CCTV发现之旅,http://38.75.136.137:98/gslb/dsdqpub/fxzl.m3u8?auth=testpub
CCTV发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
CCTV央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
CCTV央视台球,http://107.150.60.122/live/ystq.m3u8
CCTV央视台球,http://192.151.150.154/live/ystq.m3u8
CCTV央视台球,http://198.204.228.26/live/ystq.m3u8
CCTV央视台球,http://bztv.tvbus.cc:8081/cdnlive/ystq.m3u8
CCTV央视台球,http://173.208.212.130:8181/720p/ystq.m3u8
CCTV央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
CCTV央视文化精品,http://107.150.60.122/live/ysjp.m3u8
CCTV央视文化精品,http://192.151.150.154/live/ysjp.m3u8
CCTV央视文化精品,http://198.204.228.26/live/ysjp.m3u8
CCTV央视文化精品,http://bztv.tvbus.cc:8081/cdnlive/ysjp.m3u8
CCTV央视文化精品,http://173.208.212.130:8181/720p/ysjp.m3u8
CCTV央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
CCTV央视文化精品,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ysjp
CCTV女性时尚,http://204.12.221.218:8181/3m1080p/nxss.m3u8
CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
CCTV女性时尚,http://107.150.60.122/live/nxss.m3u8
CCTV女性时尚,http://192.151.150.154/live/nxss.m3u8
CCTV女性时尚,http://198.204.228.26/live/nxss.m3u8
CCTV女性时尚,http://bztv.tvbus.cc:8081/cdnlive/nxss.m3u8
CCTV女性时尚,http://173.208.212.130:8181/720p/nxss.m3u8
CCTV女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
CCTV怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
CCTV怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
CCTV怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
CCTV怀旧剧场,http://198.204.228.26/live/hjjc.m3u8
CCTV怀旧剧场,http://bztv.tvbus.cc:8081/cdnlive/hjjc.m3u8
CCTV怀旧剧场,http://173.208.212.130:8181/720p/hjjc.m3u8
CCTV怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
CCTV电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
CCTV电视指南,http://107.150.60.122/live/dszn.m3u8
CCTV电视指南,http://192.151.150.154/live/dszn.m3u8
CCTV电视指南,http://198.204.228.26/live/dszn.m3u8
CCTV电视指南,http://bztv.tvbus.cc:8081/cdnlive/dszn.m3u8
CCTV电视指南,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dszn
CCTV第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV第一剧场,http://107.150.60.122/live/dyjc.m3u8
CCTV第一剧场,http://192.151.150.154/live/dyjc.m3u8
CCTV第一剧场,http://198.204.228.26/live/dyjc.m3u8
CCTV第一剧场,http://bztv.tvbus.cc:8081/cdnlive/dyjc.m3u8
CCTV第一剧场,http://173.208.212.130:8181/720p/dyjc.m3u8
CCTV第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
CCTV老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub
CCTV老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV风云剧场,http://107.150.60.122/live/fyjc.m3u8
CCTV风云剧场,http://192.151.150.154/live/fyjc.m3u8
CCTV风云剧场,http://198.204.228.26/live/fyjc.m3u8
CCTV风云剧场,http://bztv.tvbus.cc:8081/cdnlive/fyjc.m3u8
CCTV风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8
CCTV风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
CCTV风云足球,http://183.11.239.36:808/hls/133/index.m3u8
CCTV风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CCTV风云足球,http://107.150.60.122/live/fyzq.m3u8
CCTV风云足球,http://192.151.150.154/live/fyzq.m3u8
CCTV风云足球,http://198.204.228.26/live/fyzq.m3u8
CCTV风云足球,http://bztv.tvbus.cc:8081/cdnlive/fyzq.m3u8
CCTV风云足球,http://173.208.212.130:8181/720p/fyzq.m3u8
CCTV风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
CCTV风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592
CCTV风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV风云音乐,http://107.150.60.122/live/fyyy.m3u8
CCTV风云音乐,http://192.151.150.154/live/fyyy.m3u8
CCTV风云音乐,http://198.204.228.26/live/fyyy.m3u8
CCTV风云音乐,http://bztv.tvbus.cc:8081/cdnlive/fyyy.m3u8
CCTV风云音乐,http://173.208.212.130:8181/720p/fyyy.m3u8
CCTV风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
CCTV高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CCTV高尔夫网球,http://107.150.60.122/live/gefwq.m3u8
CCTV高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
CCTV高尔夫网球,http://198.204.228.26/live/gefwq.m3u8
CCTV高尔夫网球,http://bztv.tvbus.cc:8081/cdnlive/gefwq.m3u8
CCTV高尔夫网球,http://173.208.212.130:8181/720p/gefwq.m3u8
CCTV高尔夫网球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gefwq
央视七套直播,http://8.155.43.98:35455/bilibili/32558016
央视台球,http://183.11.239.36:808/hls/73/index.m3u8
央视文化精品,http://183.11.239.36:808/hls/97/index.m3u8
央视网快看,http://cfss.cc/cdn/dy/kuaikancctv.flv
央视网财经,http://cfss.cc/cdn/dy/nuanxinnengl.flv
小央视频,http://cfss.cc/cdn/dy/cctv_video.flv
🌊港·澳·台,#genre#
凤凰资讯,http://43.152.224.209/qctv.fengshows.cn/live/0701pin72.flv
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
香港卫视,https://hkstv.tv/api/m3u8-proxy?url=http%3A%2F%2Fwebcast.hkstv.tv%2Flivestream%2Fmutfysrq%2Fplaylist.m3u8
香港卫视,http://webcast.hkstv.tv:80/livestream/mutfysrq/playlist.m3u8?hls_ctx=9dl33ad6
香港卫视频道,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
亚洲卫视频道,http://rihou.cc:555/tv/NTD
卫视咪咕,#genre#
北京卫视,http://mg.cttv.vip/630287636
北京卫视,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/50/20251127/index.m3u8?msisdn=2026090722025928b4297df1624cefaa32db9e8e35b761&mdspid=&spid=600697&netType=0&sid=5910022306&pid=2028597139&timestamp=20260907220259&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=171.8.79.254&SecurityKey=20260907220259&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1c1914c92b7c517ff6bb0778e90d13b9
北京卫视,https://live.chinacert.cftest5.cn/cnmg/live/630287636
北京卫视,http://go.bkpcp.top/mg/bjws
河北卫视,http://mg.cttv.vip/962042070
河北卫视,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/hbws/50/20251225/index.m3u8?msisdn=202609072203003b0cc3dfd5ea42b68a2e84a112af7052&mdspid=&spid=600725&netType=0&sid=5910022316&pid=2028597139&timestamp=20260907220300&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962042070&ParentNodeID=-99&assertID=5910022316&client_ip=171.8.79.254&SecurityKey=20260907220300&promotionId=&mvid=5900006782&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=649d232b5d8279929802b8a701d41c36
河北卫视,https://live.chinacert.cftest5.cn/cnmg/live/962042070
山西卫视,http://go.bkpcp.top/mg/sxiws
辽宁卫视,http://mg.cttv.vip/630291707
